pathway,image,path_name,point,radius,gradient,eccentricity,std_dev
files/OSMSC0085/RPA_23/14,OSMSC0085,RPA_23,14,5.382025607773058,0.1509999930858612,0.571,0.26
files/OSMSC0085/RPA_48/26,OSMSC0085,RPA_48,26,6.817128675830715,0.1459999978542328,0.483,0.39
files/OSMSC0085/RPA_48/33,OSMSC0085,RPA_48,33,6.817128675830715,0.125,0.483,0.23
files/OSMSC0085/RPA_48/29,OSMSC0085,RPA_48,29,6.817128675830715,0.11500000208616257,0.483,0.324
files/OSMSC0085/RPA_48/42,OSMSC0085,RPA_48,42,6.817128675830715,0.10700000077486038,0.483,0.343
files/OSMSC0085/RPA_48/9,OSMSC0085,RPA_48,9,8.481629223064205,0.18700000643730164,0.458,0.441
files/OSMSC0085/RPA_48/23,OSMSC0085,RPA_48,23,8.481629223064205,0.1080000028014183,0.458,0.408
files/OSMSC0085/RPA_48/38,OSMSC0085,RPA_48,38,6.817128675830715,0.15299999713897705,0.483,0.27
files/OSMSC0085/LPA_06/21,OSMSC0085,LPA_06,21,4.686510657907603,0.16699999570846558,0.447,0.333
files/OSMSC0085/LPA_06/37,OSMSC0085,LPA_06,37,4.686510657907603,0.15700000524520874,0.447,0.154
files/OSMSC0085/LPA_06/41,OSMSC0085,LPA_06,41,4.686510657907603,0.14399999380111694,0.447,0.172
files/OSMSC0085/LPA_06/27,OSMSC0085,LPA_06,27,4.686510657907603,0.1459999978542328,0.447,0.324
files/OSMSC0085/LPA_06/32,OSMSC0085,LPA_06,32,4.686510657907603,0.11500000208616257,0.447,0.327
files/OSMSC0085/LPA_06/14,OSMSC0085,LPA_06,14,4.686510657907603,0.12999999523162842,0.447,0.244
files/OSMSC0085/LPA_01/40,OSMSC0085,LPA_01,40,8.136857890256438,0.11900000274181366,0.52,0.268
files/OSMSC0085/LPA_01/17,OSMSC0085,LPA_01,17,10.060941497019325,0.1509999930858612,0.442,0.442
files/OSMSC0085/LPA_01/36,OSMSC0085,LPA_01,36,8.136857890256438,0.1469999998807907,0.52,0.294
files/OSMSC0085/LPA_01/20,OSMSC0085,LPA_01,20,9.09728368293446,0.1770000010728836,0.438,0.301
files/OSMSC0085/LPA_01/25,OSMSC0085,LPA_01,25,9.09728368293446,0.1550000011920929,0.438,0.251
files/OSMSC0085/LPA_01/13,OSMSC0085,LPA_01,13,10.060941497019325,0.17100000381469727,0.434,0.341
files/OSMSC0085/LPA_01/44,OSMSC0085,LPA_01,44,8.136857890256438,0.061000000685453415,0.52,0.259
files/OSMSC0085/LPA_01/32,OSMSC0085,LPA_01,32,8.136857890256438,0.12099999934434891,0.358,0.201
files/OSMSC0085/LPA_01/42,OSMSC0085,LPA_01,42,8.136857890256438,0.08299999684095383,0.52,0.247
files/OSMSC0085/LPA_01/9,OSMSC0085,LPA_01,9,10.155412503859614,0.12399999797344208,0.408,0.381
files/OSMSC0085/LPA_08/28,OSMSC0085,LPA_08,28,5.232078956954491,0.14900000393390656,0.579,0.155
files/OSMSC0085/LPA_08/34,OSMSC0085,LPA_08,34,5.232078956954491,0.12999999523162842,0.579,0.111
files/OSMSC0085/LPA_37/36,OSMSC0085,LPA_37,36,5.585191925620057,0.125,0.556,0.327
files/OSMSC0085/LPA_37/20,OSMSC0085,LPA_37,20,5.585191925620057,0.19200000166893005,0.556,0.379
files/OSMSC0085/LPA_37/16,OSMSC0085,LPA_37,16,5.585191925620057,0.21299999952316284,0.556,0.317
files/OSMSC0085/LPA_37/28,OSMSC0085,LPA_37,28,5.585191925620057,0.20399999618530273,0.556,0.266
files/OSMSC0085/LPA_37/24,OSMSC0085,LPA_37,24,5.585191925620057,0.19099999964237213,0.556,0.304
files/OSMSC0085/LPA_37/32,OSMSC0085,LPA_37,32,5.585191925620057,0.1340000033378601,0.556,0.257
files/OSMSC0085/RPA_46/40,OSMSC0085,RPA_46,40,6.555290583552474,0.0820000022649765,0.527,0.22
files/OSMSC0085/RPA_46/37,OSMSC0085,RPA_46,37,6.555290583552474,0.11500000208616257,0.527,0.281
files/OSMSC0085/RPA_46/30,OSMSC0085,RPA_46,30,6.555290583552474,0.10899999737739563,0.527,0.167
files/OSMSC0085/RPA_46/25,OSMSC0085,RPA_46,25,6.555290583552474,0.11699999868869781,0.527,0.224
files/OSMSC0085/RPA_46/9,OSMSC0085,RPA_46,9,6.555290583552474,0.16500000655651093,0.527,0.342
files/OSMSC0085/RPA_46/19,OSMSC0085,RPA_46,19,6.555290583552474,0.14900000393390656,0.527,0.251
files/OSMSC0085/RPA_46/34,OSMSC0085,RPA_46,34,6.555290583552474,0.15299999713897705,0.527,0.206
files/OSMSC0085/LPA_30/7,OSMSC0085,LPA_30,7,15.797308339337176,0.13500000536441803,0.363,0.266
files/OSMSC0085/LPA_30/36,OSMSC0085,LPA_30,36,6.886811529393324,0.08399999886751175,0.507,0.187
files/OSMSC0085/LPA_30/20,OSMSC0085,LPA_30,20,8.758577656805558,0.20999999344348907,0.458,0.258
files/OSMSC0085/LPA_30/41,OSMSC0085,LPA_30,41,6.886811529393324,0.0729999989271164,0.507,0.187
files/OSMSC0085/LPA_30/27,OSMSC0085,LPA_30,27,8.758577656805558,0.11299999803304672,0.458,0.267
files/OSMSC0085/LPA_30/46,OSMSC0085,LPA_30,46,6.886811529393324,0.09399999678134918,0.507,0.252
files/OSMSC0085/LPA_30/30,OSMSC0085,LPA_30,30,6.886811529393324,0.11599999666213989,0.507,0.211
files/OSMSC0085/LPA_30/25,OSMSC0085,LPA_30,25,8.758577656805558,0.15000000596046448,0.458,0.25
files/OSMSC0085/LPA_30/13,OSMSC0085,LPA_30,13,8.758577656805558,0.17800000309944153,0.458,0.3
files/OSMSC0085/LPA_30/45,OSMSC0085,LPA_30,45,6.886811529393324,0.07199999690055847,0.507,0.162
files/OSMSC0085/LPA_30/32,OSMSC0085,LPA_30,32,6.886811529393324,0.10300000011920929,0.507,0.188
files/OSMSC0085/LPA_30/23,OSMSC0085,LPA_30,23,8.758577656805558,0.1599999964237213,0.458,0.233
files/OSMSC0085/LPA_30/34,OSMSC0085,LPA_30,34,6.886811529393324,0.07699999958276749,0.507,0.176
files/OSMSC0085/LPA_30/43,OSMSC0085,LPA_30,43,6.886811529393324,0.09399999678134918,0.507,0.22
files/OSMSC0085/LPA_30/38,OSMSC0085,LPA_30,38,6.886811529393324,0.06499999761581421,0.507,0.116
files/OSMSC0085/RPA_41/29,OSMSC0085,RPA_41,29,7.024103669400641,0.0860000029206276,0.54,0.122
files/OSMSC0085/RPA_41/13,OSMSC0085,RPA_41,13,8.812923024107548,0.15399999916553497,0.466,0.226
files/OSMSC0085/RPA_41/24,OSMSC0085,RPA_41,24,7.024103669400641,0.16200000047683716,0.545,0.16
files/OSMSC0085/RPA_41/19,OSMSC0085,RPA_41,19,7.024103669400641,0.14399999380111694,0.545,0.205
files/OSMSC0085/RPA_22/21,OSMSC0085,RPA_22,21,5.108953969950291,0.17000000178813934,0.527,0.281
files/OSMSC0085/RPA_22/36,OSMSC0085,RPA_22,36,5.108953969950291,0.04500000178813934,0.527,0.086
files/OSMSC0085/RPA_22/27,OSMSC0085,RPA_22,27,5.108953969950291,0.07599999755620956,0.527,0.196
files/OSMSC0085/RPA_22/30,OSMSC0085,RPA_22,30,5.108953969950291,0.0729999989271164,0.527,0.155
files/OSMSC0085/RPA_22/33,OSMSC0085,RPA_22,33,5.108953969950291,0.06300000101327896,0.527,0.147
files/OSMSC0085/RPA_22/12,OSMSC0085,RPA_22,12,5.108953969950291,0.16899999976158142,0.527,0.277
files/OSMSC0085/RPA_22/24,OSMSC0085,RPA_22,24,5.108953969950291,0.08100000023841858,0.527,0.15
files/OSMSC0085/RPA_22/39,OSMSC0085,RPA_22,39,5.108953969950291,0.07400000095367432,0.527,0.131
files/OSMSC0085/RPA_22/15,OSMSC0085,RPA_22,15,5.108953969950291,0.14499999582767487,0.527,0.233
files/OSMSC0085/RPA_22/9,OSMSC0085,RPA_22,9,5.108953969950291,0.125,0.527,0.2
files/OSMSC0085/RPA_22/18,OSMSC0085,RPA_22,18,5.108953969950291,0.15299999713897705,0.527,0.205
files/OSMSC0085/RPA_25/20,OSMSC0085,RPA_25,20,8.884866446580956,0.2150000035762787,0.508,0.346
files/OSMSC0085/RPA_25/16,OSMSC0085,RPA_25,16,8.884866446580956,0.2160000056028366,0.508,0.459
files/OSMSC0085/RPA_25/41,OSMSC0085,RPA_25,41,7.356132180109627,0.17900000512599945,0.474,0.397
files/OSMSC0085/RPA_25/31,OSMSC0085,RPA_25,31,7.247146419131151,0.13699999451637268,0.495,0.327
files/OSMSC0085/RPA_25/10,OSMSC0085,RPA_25,10,8.018640596081465,0.20499999821186066,0.457,0.373
files/OSMSC0085/RPA_25/26,OSMSC0085,RPA_25,26,8.79484521425256,0.2370000034570694,0.449,0.335
files/OSMSC0085/RPA_25/13,OSMSC0085,RPA_25,13,8.884866446580956,0.2150000035762787,0.508,0.457
files/OSMSC0085/RPA_25/45,OSMSC0085,RPA_25,45,5.527906391541368,0.10000000149011612,0.592,0.14
files/OSMSC0085/RPA_25/28,OSMSC0085,RPA_25,28,8.79484521425256,0.17399999499320984,0.449,0.284
files/OSMSC0085/RPA_25/35,OSMSC0085,RPA_25,35,7.356132180109627,0.14000000059604645,0.474,0.327
files/OSMSC0085/RPA_25/23,OSMSC0085,RPA_25,23,8.884866446580956,0.2630000114440918,0.508,0.501
files/OSMSC0085/RPA_25/43,OSMSC0085,RPA_25,43,7.356132180109627,0.20499999821186066,0.474,0.449
files/OSMSC0085/RPA_25/38,OSMSC0085,RPA_25,38,7.356132180109627,0.1289999932050705,0.474,0.203
files/OSMSC0085/RPA_13/21,OSMSC0085,RPA_13,21,4.886025119029199,0.14100000262260437,0.57,0.207
files/OSMSC0085/RPA_13/37,OSMSC0085,RPA_13,37,4.886025119029199,0.07999999821186066,0.57,0.169
files/OSMSC0085/RPA_13/27,OSMSC0085,RPA_13,27,4.886025119029199,0.14100000262260437,0.57,0.179
files/OSMSC0085/RPA_13/31,OSMSC0085,RPA_13,31,4.886025119029199,0.1379999965429306,0.57,0.173
files/OSMSC0085/RPA_13/10,OSMSC0085,RPA_13,10,4.853342309955121,0.1809999942779541,0.581,0.35
files/OSMSC0085/RPA_13/33,OSMSC0085,RPA_13,33,4.886025119029199,0.1080000028014183,0.57,0.148
files/OSMSC0085/RPA_13/29,OSMSC0085,RPA_13,29,4.886025119029199,0.10199999809265137,0.57,0.128
files/OSMSC0085/RPA_13/12,OSMSC0085,RPA_13,12,4.886025119029199,0.17499999701976776,0.599,0.386
files/OSMSC0085/RPA_13/24,OSMSC0085,RPA_13,24,4.886025119029199,0.11299999803304672,0.57,0.109
files/OSMSC0085/RPA_13/39,OSMSC0085,RPA_13,39,4.886025119029199,0.0949999988079071,0.57,0.209
files/OSMSC0085/RPA_13/15,OSMSC0085,RPA_13,15,4.886025119029199,0.13199999928474426,0.575,0.308
files/OSMSC0085/RPA_13/42,OSMSC0085,RPA_13,42,4.886025119029199,0.13899999856948853,0.57,0.217
files/OSMSC0085/RPA_13/35,OSMSC0085,RPA_13,35,4.886025119029199,0.07400000095367432,0.57,0.138
files/OSMSC0085/RPA_13/18,OSMSC0085,RPA_13,18,4.886025119029199,0.14100000262260437,0.57,0.306
files/OSMSC0085/RPA_13/8,OSMSC0085,RPA_13,8,4.853342309955121,0.20100000500679016,0.581,0.339
files/OSMSC0085/RPA_14/36,OSMSC0085,RPA_14,36,4.370193722368317,0.10400000214576721,0.573,0.264
files/OSMSC0085/RPA_14/16,OSMSC0085,RPA_14,16,6.206085419025319,0.11900000274181366,0.526,0.38
files/OSMSC0085/RPA_14/31,OSMSC0085,RPA_14,31,6.206085419025319,0.09300000220537186,0.526,0.251
files/OSMSC0085/RPA_14/10,OSMSC0085,RPA_14,10,6.206085419025319,0.10300000011920929,0.526,0.237
files/OSMSC0085/RPA_14/25,OSMSC0085,RPA_14,25,6.206085419025319,0.09300000220537186,0.526,0.279
files/OSMSC0085/RPA_14/13,OSMSC0085,RPA_14,13,6.206085419025319,0.10700000077486038,0.526,0.35
files/OSMSC0085/RPA_14/44,OSMSC0085,RPA_14,44,4.370193722368317,0.07599999755620956,0.573,0.12
files/OSMSC0085/RPA_14/28,OSMSC0085,RPA_14,28,6.206085419025319,0.0989999994635582,0.526,0.278
files/OSMSC0085/RPA_14/39,OSMSC0085,RPA_14,39,4.370193722368317,0.07800000160932541,0.573,0.182
files/OSMSC0085/RPA_14/42,OSMSC0085,RPA_14,42,4.370193722368317,0.04699999839067459,0.573,0.089
files/OSMSC0085/RPA_14/19,OSMSC0085,RPA_14,19,6.206085419025319,0.11999999731779099,0.526,0.404
files/OSMSC0085/RPA_14/22,OSMSC0085,RPA_14,22,6.206085419025319,0.13099999725818634,0.526,0.251
files/OSMSC0085/LPA_31/40,OSMSC0085,LPA_31,40,6.432750982580687,0.10999999940395355,0.521,0.221
files/OSMSC0085/LPA_31/36,OSMSC0085,LPA_31,36,6.432750982580687,0.10899999737739563,0.521,0.162
files/OSMSC0085/LPA_31/20,OSMSC0085,LPA_31,20,6.432750982580687,0.14000000059604645,0.521,0.241
files/OSMSC0085/LPA_31/16,OSMSC0085,LPA_31,16,6.432750982580687,0.1289999932050705,0.521,0.238
files/OSMSC0085/LPA_31/10,OSMSC0085,LPA_31,10,8.058239062071396,0.12600000202655792,0.466,0.206
files/OSMSC0085/LPA_31/30,OSMSC0085,LPA_31,30,6.432750982580687,0.12600000202655792,0.521,0.138
files/OSMSC0085/LPA_31/26,OSMSC0085,LPA_31,26,6.432750982580687,0.1340000033378601,0.521,0.205
files/OSMSC0085/LPA_31/44,OSMSC0085,LPA_31,44,6.432750982580687,0.07900000363588333,0.521,0.139
files/OSMSC0085/LPA_31/12,OSMSC0085,LPA_31,12,8.058239062071396,0.11999999731779099,0.466,0.231
files/OSMSC0085/LPA_31/28,OSMSC0085,LPA_31,28,6.432750982580687,0.14000000059604645,0.521,0.223
files/OSMSC0085/LPA_31/32,OSMSC0085,LPA_31,32,6.432750982580687,0.08699999749660492,0.521,0.172
files/OSMSC0085/LPA_31/42,OSMSC0085,LPA_31,42,6.432750982580687,0.09700000286102295,0.521,0.187
files/OSMSC0085/LPA_31/23,OSMSC0085,LPA_31,23,6.432750982580687,0.11800000071525574,0.521,0.189
files/OSMSC0085/LPA_31/8,OSMSC0085,LPA_31,8,8.058239062071396,0.13699999451637268,0.466,0.284
files/OSMSC0085/LPA_31/34,OSMSC0085,LPA_31,34,6.432750982580687,0.11599999666213989,0.521,0.198
files/OSMSC0085/LPA_31/38,OSMSC0085,LPA_31,38,6.432750982580687,0.12600000202655792,0.521,0.169
files/OSMSC0085/RPA_40/21,OSMSC0085,RPA_40,21,11.410028196686037,0.1120000034570694,0.411,0.193
files/OSMSC0085/RPA_40/36,OSMSC0085,RPA_40,36,8.79484521425256,0.11900000274181366,0.502,0.209
files/OSMSC0085/RPA_40/41,OSMSC0085,RPA_40,41,5.641895835477563,0.07699999958276749,0.571,0.094
files/OSMSC0085/RPA_40/26,OSMSC0085,RPA_40,26,11.410028196686037,0.10700000077486038,0.411,0.24
files/OSMSC0085/RPA_40/33,OSMSC0085,RPA_40,33,8.79484521425256,0.1340000033378601,0.502,0.3
files/OSMSC0085/RPA_40/29,OSMSC0085,RPA_40,29,10.280023453913834,0.1120000034570694,0.342,0.309
files/OSMSC0085/RPA_40/12,OSMSC0085,RPA_40,12,11.493415626621754,0.13699999451637268,0.4,0.292
files/OSMSC0085/LPA_09/37,OSMSC0085,LPA_09,37,7.653039857325812,0.18000000715255737,0.507,0.631
files/OSMSC0085/LPA_09/20,OSMSC0085,LPA_09,20,7.673807981960539,0.1550000011920929,0.48,0.332
files/OSMSC0085/LPA_09/41,OSMSC0085,LPA_09,41,7.463526651802308,0.09600000083446503,0.487,0.217
files/OSMSC0085/LPA_09/31,OSMSC0085,LPA_09,31,7.653039857325812,0.19499999284744263,0.507,0.436
files/OSMSC0085/LPA_09/30,OSMSC0085,LPA_09,30,7.653039857325812,0.18000000715255737,0.507,0.386
files/OSMSC0085/LPA_09/26,OSMSC0085,LPA_09,26,7.653039857325812,0.15199999511241913,0.507,0.387
files/OSMSC0085/LPA_09/33,OSMSC0085,LPA_09,33,7.653039857325812,0.19499999284744263,0.507,0.423
files/OSMSC0085/LPA_09/28,OSMSC0085,LPA_09,28,7.653039857325812,0.18400000035762787,0.507,0.424
files/OSMSC0085/LPA_09/39,OSMSC0085,LPA_09,39,7.463526651802308,0.1379999965429306,0.487,0.425
files/OSMSC0085/LPA_09/35,OSMSC0085,LPA_09,35,7.653039857325812,0.21699999272823334,0.507,0.433
files/OSMSC0085/LPA_09/23,OSMSC0085,LPA_09,23,7.653039857325812,0.2150000035762787,0.507,0.246
files/OSMSC0085/LPA_09/43,OSMSC0085,LPA_09,43,7.463526651802308,0.09700000286102295,0.487,0.207
files/OSMSC0085/LPA_09/14,OSMSC0085,LPA_09,14,12.815923738491737,0.17000000178813934,0.396,0.411
files/OSMSC0085/LPA_36/17,OSMSC0085,LPA_36,17,7.776816725043752,0.16899999976158142,0.543,0.476
files/OSMSC0085/LPA_36/36,OSMSC0085,LPA_36,36,6.6036697681803656,0.23100000619888306,0.509,0.374
files/OSMSC0085/LPA_36/20,OSMSC0085,LPA_36,20,7.776816725043752,0.17000000178813934,0.543,0.556
files/OSMSC0085/LPA_36/27,OSMSC0085,LPA_36,27,6.6036697681803656,0.19099999964237213,0.509,0.377
files/OSMSC0085/LPA_36/30,OSMSC0085,LPA_36,30,6.6036697681803656,0.23100000619888306,0.509,0.539
files/OSMSC0085/LPA_36/33,OSMSC0085,LPA_36,33,6.6036697681803656,0.2709999978542328,0.509,0.502
files/OSMSC0085/LPA_36/13,OSMSC0085,LPA_36,13,7.776816725043752,0.1809999942779541,0.543,0.35
files/OSMSC0085/LPA_36/44,OSMSC0085,LPA_36,44,5.970821321441846,0.14300000667572021,0.572,0.185
files/OSMSC0085/LPA_36/39,OSMSC0085,LPA_36,39,6.6036697681803656,0.1889999955892563,0.509,0.314
files/OSMSC0085/LPA_36/42,OSMSC0085,LPA_36,42,5.970821321441846,0.1860000044107437,0.572,0.266
files/OSMSC0085/LPA_36/9,OSMSC0085,LPA_36,9,7.776816725043752,0.15700000524520874,0.543,0.321
files/OSMSC0085/LPA_36/23,OSMSC0085,LPA_36,23,7.776816725043752,0.16599999368190765,0.543,0.501
files/OSMSC0085/RPA_47/33,OSMSC0085,RPA_47,33,7.334464586120832,0.10100000351667404,0.485,0.221
files/OSMSC0085/RPA_47/28,OSMSC0085,RPA_47,28,7.334464586120832,0.09799999743700027,0.485,0.238
files/OSMSC0085/RPA_47/15,OSMSC0085,RPA_47,15,7.334464586120832,0.10899999737739563,0.485,0.189
files/OSMSC0085/RPA_47/23,OSMSC0085,RPA_47,23,7.334464586120832,0.10700000077486038,0.485,0.226
files/OSMSC0085/RPA_47/19,OSMSC0085,RPA_47,19,7.334464586120832,0.11699999868869781,0.485,0.25
files/OSMSC0085/RPA_47/38,OSMSC0085,RPA_47,38,7.334464586120832,0.10300000011920929,0.485,0.249
files/OSMSC0085/LPA_38/16,OSMSC0085,LPA_38,16,4.222008245644752,0.10599999874830246,0.628,0.215
files/OSMSC0085/LPA_38/10,OSMSC0085,LPA_38,10,4.222008245644752,0.10100000351667404,0.625,0.136
files/OSMSC0085/LPA_38/39,OSMSC0085,LPA_38,39,4.222008245644752,0.32199999690055847,0.628,0.335
files/OSMSC0085/LPA_38/35,OSMSC0085,LPA_38,35,4.222008245644752,0.19499999284744263,0.628,0.193
files/OSMSC0085/LPA_38/23,OSMSC0085,LPA_38,23,4.222008245644752,0.09799999743700027,0.628,0.213
files/OSMSC0085/RPA_49/40,OSMSC0085,RPA_49,40,6.206085419025319,0.11599999666213989,0.523,0.332
files/OSMSC0085/RPA_49/21,OSMSC0085,RPA_49,21,6.206085419025319,0.11400000005960464,0.523,0.253
files/OSMSC0085/RPA_49/36,OSMSC0085,RPA_49,36,6.206085419025319,0.0860000029206276,0.523,0.19
files/OSMSC0085/RPA_49/27,OSMSC0085,RPA_49,27,6.206085419025319,0.15600000321865082,0.523,0.3
files/OSMSC0085/RPA_49/32,OSMSC0085,RPA_49,32,6.206085419025319,0.18199999630451202,0.523,0.357
files/OSMSC0085/RPA_49/15,OSMSC0085,RPA_49,15,6.206085419025319,0.11400000005960464,0.523,0.181
files/OSMSC0085/LPA_07/31,OSMSC0085,LPA_07,31,7.48482063701911,0.10000000149011612,0.489,0.334
files/OSMSC0085/LPA_07/26,OSMSC0085,LPA_07,26,7.48482063701911,0.13899999856948853,0.489,0.504
files/OSMSC0085/LPA_07/18,OSMSC0085,LPA_07,18,7.48482063701911,0.21899999678134918,0.489,0.331
files/OSMSC0085/LPA_07/22,OSMSC0085,LPA_07,22,7.48482063701911,0.16599999368190765,0.489,0.498
files/OSMSC0085/LPA_07/14,OSMSC0085,LPA_07,14,7.48482063701911,0.257999986410141,0.489,0.33
files/OSMSC0085/LPA_07/38,OSMSC0085,LPA_07,38,7.48482063701911,0.08399999886751175,0.489,0.22
files/OSMSC0085/RPA/56,OSMSC0085,RPA,56,37.716400694596516,0.17299999296665192,0.515,0.283
files/OSMSC0085/RPA/227,OSMSC0085,RPA,227,10.280023453913834,0.1550000011920929,0.342,0.405
files/OSMSC0085/RPA/196,OSMSC0085,RPA,196,13.564037533648712,0.12099999934434891,0.38,0.234
files/OSMSC0085/RPA/246,OSMSC0085,RPA,246,7.694520051971082,0.17399999499320984,0.461,0.27
files/OSMSC0085/RPA/210,OSMSC0085,RPA,210,12.976360421598395,0.17800000309944153,0.384,0.359
files/OSMSC0085/RPA/178,OSMSC0085,RPA,178,16.497119526970184,0.16500000655651093,0.341,0.284
files/OSMSC0085/RPA/251,OSMSC0085,RPA,251,7.611333607551958,0.21799999475479126,0.466,0.393
files/OSMSC0085/RPA/135,OSMSC0085,RPA,135,25.12386324398493,0.16599999368190765,0.531,0.28
files/OSMSC0085/RPA/256,OSMSC0085,RPA,256,7.632215220473915,0.210999995470047,0.5,0.303
files/OSMSC0085/RPA/190,OSMSC0085,RPA,190,16.85029431422316,0.1809999942779541,0.351,0.281
files/OSMSC0085/RPA/237,OSMSC0085,RPA,237,8.920620580763856,0.17100000381469727,0.472,0.375
files/OSMSC0085/RPA/172,OSMSC0085,RPA,172,16.80300178673508,0.1889999955892563,0.549,0.274
files/OSMSC0085/RPA/277,OSMSC0085,RPA,277,7.715176518808164,0.12300000339746475,0.464,0.604
files/OSMSC0085/RPA/200,OSMSC0085,RPA,200,12.678584010953838,0.17499999701976776,0.403,0.337
files/OSMSC0085/RPA/282,OSMSC0085,RPA,282,7.715176518808164,0.11599999666213989,0.464,0.306
files/OSMSC0085/RPA/242,OSMSC0085,RPA,242,7.673807981960539,0.19200000166893005,0.48,0.277
files/OSMSC0085/RPA/215,OSMSC0085,RPA,215,12.988619621707652,0.14800000190734863,0.385,0.342
files/OSMSC0085/RPA/72,OSMSC0085,RPA,72,35.04339511087738,0.210999995470047,0.515,0.266
files/OSMSC0085/RPA/87,OSMSC0085,RPA,87,31.634890266315733,0.12700000405311584,0.385,0.149
files/OSMSC0085/RPA/222,OSMSC0085,RPA,222,10.280023453913834,0.1589999943971634,0.342,0.326
files/OSMSC0085/RPA/127,OSMSC0085,RPA,127,25.142860496789307,0.1899999976158142,0.52,0.258
files/OSMSC0085/RPA/111,OSMSC0085,RPA,111,27.47782833536798,0.23199999332427979,0.51,0.285
files/OSMSC0085/RPA/150,OSMSC0085,RPA,150,21.004225818885445,0.16500000655651093,0.552,0.214
files/OSMSC0085/RPA/272,OSMSC0085,RPA,272,7.715176518808164,0.2199999988079071,0.464,0.353
files/OSMSC0085/RPA/62,OSMSC0085,RPA,62,35.6289183964509,0.21199999749660492,0.512,0.249
files/OSMSC0085/RPA/205,OSMSC0085,RPA,205,13.73891416768399,0.1589999943971634,0.294,0.372
files/OSMSC0085/RPA/287,OSMSC0085,RPA,287,7.715176518808164,0.041999999433755875,0.464,0.1
files/OSMSC0085/RPA/101,OSMSC0085,RPA,101,27.725770956528052,0.22499999403953552,0.57,0.282
files/OSMSC0085/RPA/34,OSMSC0085,RPA,34,43.082072214990816,0.1550000011920929,0.523,0.227
files/OSMSC0085/RPA/232,OSMSC0085,RPA,232,10.280023453913834,0.15299999713897705,0.342,0.456
files/OSMSC0085/RPA/121,OSMSC0085,RPA,121,26.251493359195905,0.1979999989271164,0.59,0.277
files/OSMSC0085/LPA_25/40,OSMSC0085,LPA_25,40,5.753627391751592,0.14000000059604645,0.563,0.192
files/OSMSC0085/LPA_25/37,OSMSC0085,LPA_25,37,5.753627391751592,0.1940000057220459,0.563,0.176
files/OSMSC0085/LPA_25/20,OSMSC0085,LPA_25,20,7.735777827895049,0.17599999904632568,0.483,0.357
files/OSMSC0085/LPA_25/16,OSMSC0085,LPA_25,16,7.735777827895049,0.22699999809265137,0.483,0.397
files/OSMSC0085/LPA_25/26,OSMSC0085,LPA_25,26,7.735777827895049,0.16099999845027924,0.483,0.365
files/OSMSC0085/LPA_25/29,OSMSC0085,LPA_25,29,7.735777827895049,0.24300000071525574,0.483,0.375
files/OSMSC0085/LPA_25/45,OSMSC0085,LPA_25,45,5.753627391751592,0.07400000095367432,0.563,0.229
files/OSMSC0085/LPA_25/12,OSMSC0085,LPA_25,12,7.735777827895049,0.1679999977350235,0.483,0.382
files/OSMSC0085/LPA_25/32,OSMSC0085,LPA_25,32,7.735777827895049,0.2240000069141388,0.483,0.338
files/OSMSC0085/LPA_25/35,OSMSC0085,LPA_25,35,5.753627391751592,0.18000000715255737,0.563,0.244
files/OSMSC0085/LPA_25/23,OSMSC0085,LPA_25,23,7.735777827895049,0.15299999713897705,0.483,0.45
files/OSMSC0085/LPA_25/18,OSMSC0085,LPA_25,18,7.735777827895049,0.1889999955892563,0.483,0.295
files/OSMSC0085/LPA_25/43,OSMSC0085,LPA_25,43,5.753627391751592,0.08500000089406967,0.563,0.225
files/OSMSC0085/LPA_25/14,OSMSC0085,LPA_25,14,7.735777827895049,0.23600000143051147,0.483,0.363
files/OSMSC0085/RPA_53/36,OSMSC0085,RPA_53,36,7.091753098990329,0.0860000029206276,0.492,0.178
files/OSMSC0085/RPA_53/26,OSMSC0085,RPA_53,26,7.091753098990329,0.06499999761581421,0.492,0.286
files/OSMSC0085/RPA_53/33,OSMSC0085,RPA_53,33,7.091753098990329,0.125,0.492,0.404
files/OSMSC0085/RPA_53/29,OSMSC0085,RPA_53,29,7.091753098990329,0.06700000166893005,0.492,0.153
files/OSMSC0085/RPA_53/39,OSMSC0085,RPA_53,39,7.091753098990329,0.07999999821186066,0.492,0.126
files/OSMSC0085/RPA_53/15,OSMSC0085,RPA_53,15,7.091753098990329,0.15199999511241913,0.492,0.195
files/OSMSC0085/RPA_53/42,OSMSC0085,RPA_53,42,7.091753098990329,0.0860000029206276,0.492,0.279
files/OSMSC0085/RPA_53/23,OSMSC0085,RPA_53,23,7.091753098990329,0.0729999989271164,0.492,0.12
files/OSMSC0085/RPA_53/19,OSMSC0085,RPA_53,19,7.091753098990329,0.07800000160932541,0.492,0.159
files/OSMSC0085/LPA_22/40,OSMSC0085,LPA_22,40,6.3078313050504,0.05999999865889549,0.539,0.178
files/OSMSC0085/LPA_22/21,OSMSC0085,LPA_22,21,6.3078313050504,0.1589999943971634,0.539,0.245
files/OSMSC0085/LPA_22/33,OSMSC0085,LPA_22,33,6.3078313050504,0.08399999886751175,0.539,0.238
files/OSMSC0085/LPA_22/12,OSMSC0085,LPA_22,12,6.3078313050504,0.125,0.539,0.135
files/OSMSC0085/LPA_22/15,OSMSC0085,LPA_22,15,6.3078313050504,0.11599999666213989,0.539,0.16
